monsterId,monster,slug,section,actionId,action,kind,complexity,declaredAutomation,structuralAutomation,status,issues,directTests
"srd-5.1:nalfeshnee","纳尔弗魔","nalfeshnee","actions","claw","爪击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:nalfeshnee","纳尔弗魔","nalfeshnee","actions","horror-nimbus","恐怖光晕","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCompositeSpecialActions.test.ts"
"srd-5.1:nalfeshnee","纳尔弗魔","nalfeshnee","actions","teleport","传送","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterTeleportInvisibility.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:nalfeshnee","纳尔弗魔","nalfeshnee","actions","multiattack-weapons-only","多重攻击: 啃咬","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts"
"srd-5.1:night-hag","夜鬼婆","night-hag","actions","claws-hag-form-only","双爪（仅鬼婆形态）","weapon-attack","simple-attack","headless","headless","verified-full","",""
"srd-5.1:night-hag","夜鬼婆","night-hag","actions","change-shape","改变形态","other","complex","dm-adjudication","non-combat","non-combat","",""
"srd-5.1:night-hag","夜鬼婆","night-hag","actions","etherealness","以太化","other","complex","dm-adjudication","dm-adjudication","manual","",""
"srd-5.1:night-hag","夜鬼婆","night-hag","actions","nightmare-haunting","梦魇纠缠","other","complex","dm-adjudication","non-combat","non-combat","原文骰池 1d10 未进入结构 | 原文包含生命值上限改变，但结构未声明","src/store/characterTokenPresentation.test.ts"
"srd-5.1:nightmare","梦魇兽","nightmare","actions","hooves","蹄击","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:nightmare","梦魇兽","nightmare","actions","ethereal-stride","以太步行","other","complex","dm-adjudication","dm-adjudication","manual","",""
"srd-5.1:noble","贵族","noble","actions","rapier","刺剑","weapon-attack","simple-attack","headless","headless","verified-full","",""
"srd-5.1:noble","贵族","noble","reactions","parry","招架","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterMechanicTriggers.test.ts | src/rulesets/dnd5e/monsterParryHeadless.test.ts"
"srd-5.1:ochre-jelly","赭冻怪","ochre-jelly","actions","pseudopod","伪足","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:ochre-jelly","赭冻怪","ochre-jelly","reactions","split","分裂","other","complex","dm-adjudication","dm-adjudication","manual","",""
"srd-5.1:octopus","章鱼","octopus","actions","tentacles","触手群攻","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogCombatGapBatch.test.ts"
"srd-5.1:octopus","章鱼","octopus","actions","ink-cloud","墨汁云","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterPersistentAreas.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:ogre","食人魔","ogre","actions","greatclub","巨棒","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:ogre","食人魔","ogre","actions","javelin","标枪","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/combatSimulation.test.ts | src/rulesets/dnd5e/headlessCombatEngine.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:ogre-zombie","食人魔僵尸","ogre-zombie","actions","morningstar","晨星锤","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:oni","鬼人","oni","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogFixedChildActions.test.ts | src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts"
"srd-5.1:oni","鬼人","oni","actions","claw-oni-form-only","爪击（仅鬼人形态）","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts"
"srd-5.1:oni","鬼人","oni","actions","glaive","长柄刀","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogFixedChildActions.test.ts | src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:oni","鬼人","oni","actions","change-shape","改变形态","other","complex","dm-adjudication","non-combat","non-combat","",""
"srd-5.1:oni","鬼人","oni","actions","glaive-small-or-medium","长柄刀（小型／中型形态）","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogFixedChildActions.test.ts"
"srd-5.1:oni","鬼人","oni","actions","multiattack-glaive","多重攻击：长柄刀 ×2","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogFixedChildActions.test.ts | src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts"
"srd-5.1:orc","兽人","orc","actions","greataxe","巨斧","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:orc","兽人","orc","actions","javelin","标枪","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:otyugh","奥图克","otyugh","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCatalogOnHitBatch.test.ts"
"srd-5.1:otyugh","奥图克","otyugh","actions","bite","啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/campaignTimeRules.test.ts | src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCatalogOnHitBatch.test.ts | src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts | src/rulesets/dnd5e/monsterHeadlessSafetyPolicy.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:otyugh","奥图克","otyugh","actions","tentacle","触手","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCatalogOnHitBatch.test.ts | src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts | src/rulesets/dnd5e/monsterHeadlessSafetyPolicy.test.ts"
"srd-5.1:otyugh","奥图克","otyugh","actions","tentacle-slam","触手猛击","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts"
"srd-5.1:owl","猫头鹰","owl","actions","talons","利爪","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:owlbear","枭熊","owlbear","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/components/map/DmMonsterControlDock.test.ts | src/lib/enemyAi.test.ts | src/lib/monsterManualControl.test.ts | src/rulesets/dnd5e/headlessCombatEngine.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterRelentless.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts"
"srd-5.1:owlbear","枭熊","owlbear","actions","beak","喙击","weapon-attack","simple-attack","headless","headless","verified-full","","src/components/map/DmMonsterControlDock.test.ts | src/lib/monsterManualControl.test.ts | src/rulesets/dnd5e/damageMitigationInterrupt.test.ts | src/rulesets/dnd5e/headlessCombatEngine.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:owlbear","枭熊","owlbear","actions","claws","双爪","weapon-attack","simple-attack","headless","headless","verified-full","","src/components/map/DmMonsterControlDock.test.ts | src/lib/combatInterruptDmSettlement.test.ts | src/lib/monsterManualControl.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:panther","黑豹","panther","actions","bite","啃咬","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:panther","黑豹","panther","actions","claw","爪击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:panther","黑豹","panther","bonusActions","pounce-bite-bonus-action","猛扑：啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts"
"srd-5.1:pegasus","飞马","pegasus","actions","hooves","蹄击","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:phase-spider","相位蜘蛛","phase-spider","actions","bite","啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexPoisonOnHit.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:pit-fiend","深狱炼魔","pit-fiend","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:pit-fiend","深狱炼魔","pit-fiend","actions","bite","啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:pit-fiend","深狱炼魔","pit-fiend","actions","claw","爪击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:pit-fiend","深狱炼魔","pit-fiend","actions","mace","硬头锤","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:pit-fiend","深狱炼魔","pit-fiend","actions","tail","尾击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:planetar","行星神使","planetar","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:planetar","行星神使","planetar","actions","greatsword","巨剑","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:planetar","行星神使","planetar","actions","healing-touch","治疗之触","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHealingTouch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:plesiosaurus","蛇颈龙","plesiosaurus","actions","bite","啃咬","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:poisonous-snake","毒蛇","poisonous-snake","actions","bite","啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogCombatGapBatch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:polar-bear","北极熊","polar-bear","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:polar-bear","北极熊","polar-bear","actions","bite","啃咬","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/genericCombatPrimitives.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:polar-bear","北极熊","polar-bear","actions","claws","双爪","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:pony","矮种马","pony","actions","hooves","蹄击","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:priest","祭司","priest","actions","mace","硬头锤","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:pseudodragon","伪龙","pseudodragon","actions","bite","啃咬","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterConditionalOnHitBatch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:pseudodragon","伪龙","pseudodragon","actions","sting","螫刺","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterConditionalOnHitBatch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:purple-worm","紫虫","purple-worm","actions","multiattack","多重攻击","multiattack","complex","dm-adjudication","dm-adjudication","manual","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterComplexRelationMultiattacks.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:purple-worm","紫虫","purple-worm","actions","bite","啃咬","weapon-attack","complex","dm-adjudication","dm-adjudication","manual","命中加值与原文不一致","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterComplexRelationMultiattacks.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:purple-worm","紫虫","purple-worm","actions","tail-stinger","尾部螫针","weapon-attack","complex","dm-adjudication","dm-adjudication","manual","命中加值与原文不一致","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:quasit","夸塞魔","quasit","actions","claw-bite-in-beast-form","爪击（野兽形态为啃咬）","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexPoisonOnHit.test.ts | src/rulesets/dnd5e/monsterSchema.test.ts"
"srd-5.1:quasit","夸塞魔","quasit","actions","scare","惊吓","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterStructuredSpecialActionBatch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:quasit","夸塞魔","quasit","actions","invisibility","隐形","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterTeleportInvisibility.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:quipper","食人鱼","quipper","actions","bite","啃咬","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterTriggeredAttackTraits.test.ts | src/store/characterTokenPresentation.test.ts"
